ID,ID_original,GUID,Date (GMT),URL,Post_Title,Q1,Q2,Q3_1_og,Q3_2_og,Train,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_clean,text_content,image_data_url,final_input,GPT_41_finetune_1,GPT_41_finetune_1_raw,GPT_41_finetune_1_1,GPT_41_finetune_1_2,GPT_41_finetune_1_3,GPT_41_finetune_1_4,GPT_41_finetune_1_5,GPT_41_finetune_1_6,GPT_41_finetune_1_7,GPT_41_finetune_1_8
1834,8456,d4018108-1706-4df4-a864-b2764edffc99,2018-01-09 04:24:03,https://www.washingtonpost.com/politics/congress/us-ends-protections-for-salvadoran-immigrants-sparking-fear/2018/01/08/fe2d0274-f4f2-11e7-9af7-a50bc3300042_story.html,"US ends protections for Salvadoran immigrants, sparking fear",1,2,7,8,1,0,0,0,0,0,0,1,1,"[0, 0, 0, 0, 0, 0, 1, 1]","US ends protections for Salvadoran immigrants, sparking fear",,"US ends protections for Salvadoran immigrants, sparking fear","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
507,2484,dbe007db-65db-4a1c-b1c2-6cba76a7ef9e,2018-01-03 21:51:32,https://www.huffingtonpost.com/entry/motel-6-ice-washington-state_us_5a4d4030e4b06d1621bcd2ab,"Motel 6 Gave Guest Info To Immigration Agents, Washington State Attorney General Alleges",1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]","Motel 6 Gave Guest Info To Immigration Agents, Washington State Attorney General Alleges",,"Motel 6 Gave Guest Info To Immigration Agents, Washington State Attorney General Alleges","[0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]",0,1,0,1,0,0,0,0
160,760,513fe2ad-4fe9-4f2b-933c-dd7a07851344,2018-01-12 00:45:54,https://www.nytimes.com/2018/01/11/us/politics/trump-shithole-countries.html,Trump’s Vulgar Immigration Remarks Alarm Lawmakers,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Trump’s Vulgar Immigration Remarks Alarm Lawmakers,,Trump’s Vulgar Immigration Remarks Alarm Lawmakers,"[0, 1, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0]",0,1,0,1,0,1,0,0
1554,7189,7e002cf7-d406-4056-85a6-b4de204d35ea,2018-01-13 01:16:33,https://www.pbs.org/newshour/show/how-trumps-reported-slur-could-affect-immigration-politics,How Trump’s reported slur could affect immigration politics,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",How Trump’s reported slur could affect immigration politics,,How Trump’s reported slur could affect immigration politics,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
270,1331,57192976-936d-4444-beab-3c323f41a91b,2018-01-14 20:38:05,https://www.nytimes.com/interactive/2018/01/12/us/politics/republican-statements-trump-shithole.html?rref=collection%2fsectioncollection%2fpolitics&action=click&contentcollection=politics&region=rank&module=package&version=highlights&contentplacement=2&pgtype=sectionfront,How Republican Lawmakers Responded to Trump’s Vulgar Immigration Remarks - The New York Times,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",How Republican Lawmakers Responded to Trump’s Vulgar Immigration Remarks - The New York Times,,How Republican Lawmakers Responded to Trump’s Vulgar Immigration Remarks - The New York Times,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1067,5091,01b05f1d-f5ac-430d-9e5f-c8c903c23e7a,2018-01-11 05:00:00,http://abcnews.go.com/Politics/wireStory/trump-accuses-democrat-undermining-trust-immigration-52371390,Trump accuses Democrat of undermining trust on immigration,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Trump accuses Democrat of undermining trust on immigration,,Trump accuses Democrat of undermining trust on immigration,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
325,1590,d9959963-5a4a-467d-9b86-6d6afb70a2b5,2018-01-05 19:29:34,https://www.pbs.org/newshour/politics/sessions-order-review-of-judges-handling-of-immigration-cases,Sessions orders review of judges’ handling of immigration cases | PBS NewsHour,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Sessions orders review of judges’ handling of immigration cases | PBS NewsHour,,Sessions orders review of judges’ handling of immigration cases | PBS NewsHour,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1904,13,26028fbb-8dd2-451b-9ad8-cfd77ed8558e,2018-01-31 04:13:28,http://thehill.com/homenews/senate/371424-senate-group-preparing-to-pitch-immigration-ideas,Senate group preparing to pitch immigration ideas | TheHill,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",Senate group preparing to pitch immigration ideas | TheHill,,Senate group preparing to pitch immigration ideas | TheHill,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,1,0
1887,8648,ec94e5ec-167f-4a3e-97d2-4c48e8f14e8e,2018-01-12 20:03:11,https://www.yahoo.com/news/dreamer-lives-limbo-washington-battles-over-immigration-195514223.html,'Dreamer'lives in limbo as Washington battles over immigration,1,2,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]",'Dreamer'lives in limbo as Washington battles over immigration,,'Dreamer'lives in limbo as Washington battles over immigration,"[0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]",0,0,0,1,0,1,1,0
1478,6831,190cbe5e-63b1-4795-8f2b-df25001872b1,2018-01-11 23:13:07,http://www.chicagotribune.com/news/nationworld/politics/ct-trump-immigrants-shithole-countries-20180111-story.html,Trump attacks protections for immigrants from 'shithole' countries in Oval Office meeting,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Trump attacks protections for immigrants from 'shithole' countries in Oval Office meeting,,Trump attacks protections for immigrants from 'shithole' countries in Oval Office meeting,"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
489,2394,7f2aaa11-7ba1-435a-979c-f9d597288451,2018-01-09 16:36:50,http://www.foxnews.com/opinion/2018/01/09/trumps-crackdown-on-legal-immigration-is-hurting-america.html,Trump's crackdown on legal immigration is hurting America,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Trump's crackdown on legal immigration is hurting America,,Trump's crackdown on legal immigration is hurting America,"[1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,1,0,0
1787,8275,b783ffb6-36bf-4e50-9949-3122bb579cd9,2018-01-11 03:27:05,http://www.foxnews.com/us/2018/01/10/7-eleven-immigration-raids-net-21-arrests-nearly-100-stores-targeted.html,7-Eleven immigration raids,1,1,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",7-Eleven immigration raids,,7-Eleven immigration raids,"[0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]",0,1,0,0,0,0,1,0
1091,5172,ff82eef6-2831-439c-8a0f-e8f2f39f47d4,2018-01-10 22:01:26,https://www.wsj.com/articles/immigration-officials-swarm-7-elevens-issue-warning-to-u-s-businesses-1515619043,"Immigration Officials Swarm 7-Elevens, Issue Warning to U.S. Businesses",1,2,1,2,1,1,1,0,0,0,0,0,0,"[1, 1, 0, 0, 0, 0, 0, 0]","Immigration Officials Swarm 7-Elevens, Issue Warning to U.S. Businesses",,"Immigration Officials Swarm 7-Elevens, Issue Warning to U.S. Businesses","[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,1,0
293,1439,30a78071-61e5-445a-bbad-497fa53dc957,2018-01-09 01:23:34,http://abcnews.go.com/Politics/families-anxious-fate-dhs-ends-special-immigration-status/story?id=52221568,Families anxious over fate after DHS ends special immigration status,1,2,3,8,1,0,0,1,0,0,0,0,1,"[0, 0, 1, 0, 0, 0, 0, 1]",Families anxious over fate after DHS ends special immigration status,,Families anxious over fate after DHS ends special immigration status,"[0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]",0,0,1,1,0,0,0,0
813,3924,66fe8652-f211-45bd-b168-5103c800c2ed,2018-01-08 22:01:02,https://www.nytimes.com/aponline/2018/01/08/us/politics/ap-us-congress-pelosi.html,"Pelosi Is Optimistic About Agreement on Budget, Immigration",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Pelosi Is Optimistic About Agreement on Budget, Immigration",,"Pelosi Is Optimistic About Agreement on Budget, Immigration","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
2,3,9c047426-4825-49fa-84a3-d611135f0f70,2018-01-10 04:17:49,https://www.washingtonpost.com/news/politics/wp/2018/01/09/judge-temporarily-blocks-trumps-plan-to-rescind-immigration-protections-for-dreamers/?tidr=a_breakingnews,Judge temporarily blocks Trump’s plan to rescind immigration protections for ‘dreamers’,1,2,7,6,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Judge temporarily blocks Trump’s plan to rescind immigration protections for ‘dreamers’,,Judge temporarily blocks Trump’s plan to rescind immigration protections for ‘dreamers’,"[0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]",0,0,0,1,0,1,1,0
147,702,5446c334-d53d-4c53-948f-45701913b0bc,2018-01-12 05:12:33,https://www.newsmax.com/davidlimbaugh/trump-base-immigration-democrats/2018/01/11/id/836693/,Trump Should Not Betray His Base on Immigration,1,2,6,5,1,0,0,0,0,1,1,0,0,"[0, 0, 0, 0, 1, 1, 0, 0]",Trump Should Not Betray His Base on Immigration,,Trump Should Not Betray His Base on Immigration,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
883,4249,9c93ae26-03c9-4af4-a6d5-1909dc0ea926,2018-01-09 16:35:30,http://www.foxnews.com/us/2018/01/09/border-patrol-seizes-55g-in-counterfeit-air-jordan-sneakers.html,Border patrol seizes $55G in counterfeit Air Jordan sneakers,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Border patrol seizes $55G in counterfeit Air Jordan sneakers,,Border patrol seizes $55G in counterfeit Air Jordan sneakers,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
1913,39,3288180c-70c1-4970-a27f-05953fde6f01,2018-02-05 15:31:46,http://thehill.com/opinion/immigration/372047-what-i-learned-as-a-native-born-dreamer-we-are-a-nation-of-assimilated,What I've learned as a native-born 'dreamer': We are a nation of assimilated immigrants | TheHill,1,2,5,99,1,0,0,0,0,1,0,0,0,"[0, 0, 0, 0, 1, 0, 0, 0]",What I've learned as a native-born 'dreamer': We are a nation of assimilated immigrants | TheHill,,What I've learned as a native-born 'dreamer': We are a nation of assimilated immigrants | TheHill,"[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",0,0,0,1,1,0,0,0
1227,5727,54e87832-32ff-4fd5-b7ad-c4a8e5b8df45,2018-01-09 18:34:45,https://www.yahoo.com/news/trump-suggests-2-phase-immigration-deal-dreamers-175631963--politics.html,Trump suggests 2-phase immigration deal for 'Dreamers',1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump suggests 2-phase immigration deal for 'Dreamers',,Trump suggests 2-phase immigration deal for 'Dreamers',"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1763,8155,e2762b1f-989e-4c4f-9ab7-787cd288a839,2018-01-10 17:06:44,https://www.nytimes.com/aponline/2018/01/10/us/ap-us-immigration-7-eleven.html,APNewsBreak: 7-Eleven Probe Opens New Front on Immigration,1,2,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",APNewsBreak: 7-Eleven Probe Opens New Front on Immigration,,APNewsBreak: 7-Eleven Probe Opens New Front on Immigration,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1663,7727,89217921-cbc0-452f-bbb2-88ce90bc09ec,2018-01-12 16:08:06,https://www.wsj.com/articles/trump-denies-questioning-migration-from-shithole-countries-1515766158?mod=rss_us_news,Senator Contradicts Trump Denial of Crude Remark in Immigration Talks,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Senator Contradicts Trump Denial of Crude Remark in Immigration Talks,,Senator Contradicts Trump Denial of Crude Remark in Immigration Talks,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1818,8371,2b3032e6-1c90-400f-96d1-41a89f44a2c2,2018-01-09 03:12:26,http://www.cnn.com/2018/01/08/politics/trump-border-wall-daca/index.html,DACA talks: Republicans can't avoid Trump's wall pledge - CNNPolitics,1,2,7,6,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",DACA talks: Republicans can't avoid Trump's wall pledge - CNNPolitics,,DACA talks: Republicans can't avoid Trump's wall pledge - CNNPolitics,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
561,2734,a975fb4d-6d8a-4cb5-9605-43371f779b4d,2018-01-04 00:00:00,https://www.yahoo.com/news/trump-deal-daca-must-additional-165712688.html,"Trump: Any deal on DACA must include additional border security, immigration reforms",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Trump: Any deal on DACA must include additional border security, immigration reforms",,"Trump: Any deal on DACA must include additional border security, immigration reforms","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1458,6740,8bb5e3b7-7db8-4437-8161-4ec504785741,2018-01-12 20:15:55,http://www.chicagotribune.com/news/opinion/letters/ct-trump-daca-dreamers-immigration-20180112-story.html,Letter: The immigration divide,1,2,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",Letter: The immigration divide,,Letter: The immigration divide,"[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,1,0,0,0
1618,7459,92765b03-4443-4d3e-9e25-17f48b36f3f1,2018-01-03 04:23:14,http://www.breitbart.com/news/ice-director-nominee-suggests-arresting-local-officials-for-sanctuary-city-laws/,ICE Director nominee suggests arresting local officials for ‘sanctuary city’ laws,1,2,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",ICE Director nominee suggests arresting local officials for ‘sanctuary city’ laws,,ICE Director nominee suggests arresting local officials for ‘sanctuary city’ laws,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
837,4062,af793f1e-758e-40c4-86de-9b1716d35c74,2018-01-11 07:05:32,http://www.cnn.com/2018/01/11/politics/donald-trump-immigration-gop/index.html,"Trump, Republicans face immigration reckoning",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Trump, Republicans face immigration reckoning",,"Trump, Republicans face immigration reckoning","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1845,8497,912ee8b8-7973-4a21-bd1b-6c5763b24fc5,2018-01-06 01:03:23,https://www.wsj.com/articles/border-agents-searches-of-travelers-phones-skyrocketed-agency-says-1515179058,"Border Agents’ Searches of Travelers’ Phones Skyrocketed in 2017, Agency Says",1,2,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]","Border Agents’ Searches of Travelers’ Phones Skyrocketed in 2017, Agency Says",,"Border Agents’ Searches of Travelers’ Phones Skyrocketed in 2017, Agency Says","[0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,1,0,0,1,0
1619,7478,926e5a7d-ef7e-4f4d-85a8-b8f94d9815c0,2018-01-11 02:22:42,https://www.yahoo.com/news/us-immigration-agents-raid-7-eleven-stores-202847846.html,US immigration agents raid 7-Eleven stores,1,1,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",US immigration agents raid 7-Eleven stores,,US immigration agents raid 7-Eleven stores,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1784,8262,2f289b34-9e47-4691-ba3b-086a4de97716,2018-01-08 20:09:14,http://www.latimes.com/nation/sns-bc-us--sexual-misconduct-immigrant-detention-20180108-story.html,Advocates want #MeToo debate to include immigrant detention,1,2,8,4,1,0,0,0,1,0,0,0,1,"[0, 0, 0, 1, 0, 0, 0, 1]",Advocates want #MeToo debate to include immigrant detention,,Advocates want #MeToo debate to include immigrant detention,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
406,1928,f4134ad6-7872-45f0-a822-4f061143c047,2018-01-14 19:58:17,https://www.usatoday.com/story/opinion/2018/01/14/trump-racist-remarks-roil-obvious-immigration-deal-editorials-debates/1029585001/,Trump's racist remarks roil obvious immigration deal,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump's racist remarks roil obvious immigration deal,,Trump's racist remarks roil obvious immigration deal,"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
822,3989,c91881aa-88ce-4cb0-8964-94eabe704c30,2018-01-11 21:47:52,https://www.newsmax.com/politics/nancy-pelosi-blasts-immigration-panel-five-white-guys/2018/01/11/id/836661/,Pelosi Blasts Immigration Panel of 'Five White Guys',1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Pelosi Blasts Immigration Panel of 'Five White Guys',,Pelosi Blasts Immigration Panel of 'Five White Guys',"[0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0]",0,0,0,0,1,1,0,0
900,4350,2ebb889a-3a3d-4818-af28-23eaa794c8ce,2018-01-12 14:58:22,https://www.pbs.org/newshour/politics/trump-asks-why-u-s-would-want-to-admit-more-immigrants-from-shole-countries,Trump asks why U.S. would want to admit more immigrants from ‘s***hole countries’ | PBS NewsHour,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Trump asks why U.S. would want to admit more immigrants from ‘s***hole countries’ | PBS NewsHour,,Trump asks why U.S. would want to admit more immigrants from ‘s***hole countries’ | PBS NewsHour,"[0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 0]",0,0,0,1,1,1,0,0
1654,7667,605f101a-53ca-4018-a982-f7791f5a29c9,2018-01-13 03:38:36,http://www.breitbart.com/big-government/2018/01/12/watch-dick-durbin-advocated-for-ending-chain-migration-in-2010-a-term-he-now-says-is-racist/,"Watch: Dick Durbin Advocated for Ending 'Chain Migration' in 2010, a Term He Now Says is Racist - Breitbart",1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]","Watch: Dick Durbin Advocated for Ending 'Chain Migration' in 2010, a Term He Now Says is Racist - Breitbart",,"Watch: Dick Durbin Advocated for Ending 'Chain Migration' in 2010, a Term He Now Says is Racist - Breitbart","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1254,5815,6635ab1f-155b-40a3-9417-c9f70e026768,2018-01-14 00:09:56,http://www.cnn.com/2018/01/13/politics/trump-remark-reaction/index.html,What lawmakers said after immigration meeting with Trump - CNNPolitics,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",What lawmakers said after immigration meeting with Trump - CNNPolitics,,What lawmakers said after immigration meeting with Trump - CNNPolitics,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
798,3868,443223d7-2234-486e-b4c7-2ae3c448e152,2018-01-11 04:55:13,https://www.politico.com/story/2018/01/10/immigration-agents-raid-7-elevens-335847,Immigration agents raid 7-Elevens,1,2,2,1,1,1,1,0,0,0,0,0,0,"[1, 1, 0, 0, 0, 0, 0, 0]",Immigration agents raid 7-Elevens,,Immigration agents raid 7-Elevens,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
803,3885,cd04fe30-b85d-4ace-a755-8615eba0236c,2018-01-12 19:32:38,http://www.foxnews.com/politics/2018/01/12/war-words-escalates-over-trumps-immigration-comments.html?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+foxnews%2fpolitics+%28internal+-+politics+-+text%29,War of words escalates over Trump's immigration comments,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",War of words escalates over Trump's immigration comments,,War of words escalates over Trump's immigration comments,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1685,7822,81cc9d6c-ae40-4b04-b6b0-41e90b29b510,2018-01-06 12:27:02,http://www.yahoo.com/news/trump-gop-congratulate-selves-immigration-011038309.html,"Trump, GOP Congratulate Selves For Immigration Meeting 4 Months Into DACA Crisis",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Trump, GOP Congratulate Selves For Immigration Meeting 4 Months Into DACA Crisis",,"Trump, GOP Congratulate Selves For Immigration Meeting 4 Months Into DACA Crisis","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1609,7423,a878011f-2277-4aca-a14d-87a99197ca23,2018-01-05 19:12:20,http://www.breitbart.com/texas/2018/01/05/report-witnesses-migrant-smuggling-case-disappear-release-texas-police-chief/,REPORT: Witnesses to Migrant Smuggling Case Disappear after Release by Texas Police Chief,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",REPORT: Witnesses to Migrant Smuggling Case Disappear after Release by Texas Police Chief,,REPORT: Witnesses to Migrant Smuggling Case Disappear after Release by Texas Police Chief,"[0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]",0,1,0,1,0,0,0,0
1950,257,acc187a1-cc81-460f-b8a4-b35387192758,2018-02-01 01:33:48,http://www.breitbart.com/news/no-immigration-deal-near-as-trump-speech-offer-are-panned/,"No immigration deal near as Trump speech, offer are panned",1,2,7,6,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","No immigration deal near as Trump speech, offer are panned",,"No immigration deal near as Trump speech, offer are panned","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1616,7457,f8f784d5-3d3f-4886-b2ef-142c7e485f23,2018-01-09 05:00:00,https://www.yahoo.com/news/factbox-trump-twitter-january-9-law-enforcement-immigration-034820742--business.html,"Factbox: Trump on Twitter (January 9) - Law enforcement, immigration",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Factbox: Trump on Twitter (January 9) - Law enforcement, immigration",,"Factbox: Trump on Twitter (January 9) - Law enforcement, immigration","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1771,8195,b3c77e55-175b-472e-be1b-1aedb331d078,2018-01-09 22:07:12,http://dailycaller.com/2018/01/09/sanders-torches-cnns-acosta-on-trump-border-wall-im-not-negotiating-with-you-video/,Sanders Torches CNN’s Acosta On Trump Border Wall: ‘I’m Not Negotiating With You’ [VIDEO],1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Sanders Torches CNN’s Acosta On Trump Border Wall: ‘I’m Not Negotiating With You’ [VIDEO],,Sanders Torches CNN’s Acosta On Trump Border Wall: ‘I’m Not Negotiating With You’ [VIDEO],"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1748,8097,2da98ad4-71a4-404d-989a-b7d8d40d4a13,2018-01-13 14:47:59,http://abcnews.go.com/Politics/wireStory/evangelical-rift-intensifies-trump-immigration-remarks-52325329,Evangelical rift intensifies over Trump immigration remarks,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Evangelical rift intensifies over Trump immigration remarks,,Evangelical rift intensifies over Trump immigration remarks,"[0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0]",0,0,0,0,1,1,0,0
1923,129,3cb647a1-e07e-4bae-aafa-b01d77d623bb,2018-01-26 04:23:23,https://www.yahoo.com/news/m/717b1533-5480-3f4a-a97e-ff23e6be5cd8/ss_rep.-raul-labrador-discusses.html,Rep. Raul Labrador Discusses Immigration Proposal From House Freedom Caucus,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Rep. Raul Labrador Discusses Immigration Proposal From House Freedom Caucus,,Rep. Raul Labrador Discusses Immigration Proposal From House Freedom Caucus,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
